Account,Date,kWh,month,day,year,hour,Day of Week,Weekday,Peakhour
26908650026,2/8/2014,233.31999199999996,2,8,2014,8,6,1,1
26908650026,2/8/2014,236.92999600000002,2,8,2014,9,6,1,1
26908650026,2/8/2014,247.819992,2,8,2014,10,6,1,1
26908650026,2/8/2014,246.899997,2,8,2014,11,6,1,1
26908650026,2/8/2014,243.34999500000004,2,8,2014,12,6,1,1
26908650026,2/8/2014,240.709995,2,8,2014,13,6,1,1
26908650026,2/8/2014,159.58999699999998,2,8,2014,14,6,1,1
26908650026,2/8/2014,153.649999,2,8,2014,15,6,1,1
26908650026,2/8/2014,153.099995,2,8,2014,16,6,1,1
26908650026,2/8/2014,148.20999700000002,2,8,2014,17,6,1,1
26908650026,2/8/2014,150.789996,2,8,2014,18,6,1,1
26908650026,2/8/2014,146.669995,2,8,2014,19,6,1,0
26908650026,2/8/2014,141.989998,2,8,2014,20,6,1,0
26908650026,2/8/2014,115.93999600000001,2,8,2014,21,6,1,0
26908650026,2/8/2014,112.469998,2,8,2014,22,6,1,0
26908650026,2/8/2014,111.60999999999999,2,8,2014,23,6,1,0
26908650026,2/9/2014,111.56999799999998,2,9,2014,0,0,0,0
26908650026,2/9/2014,112.45999799999998,2,9,2014,1,0,0,0
26908650026,2/9/2014,112.50999900000001,2,9,2014,2,0,0,0
26908650026,2/9/2014,112.54000000000002,2,9,2014,3,0,0,0
26908650026,2/9/2014,113.57999699999999,2,9,2014,4,0,0,0
26908650026,2/9/2014,112.15999699999999,2,9,2014,5,0,0,0
26908650026,2/9/2014,111.679997,2,9,2014,6,0,0,0
26908650026,2/9/2014,126.439998,2,9,2014,7,0,0,1
26908650026,2/9/2014,132.36999699999998,2,9,2014,8,0,0,1
26908650026,2/9/2014,146.999997,2,9,2014,9,0,0,1
26908650026,2/9/2014,147.849998,2,9,2014,10,0,0,1
26908650026,2/9/2014,145.929996,2,9,2014,11,0,0,1
26908650026,2/9/2014,147.229999,2,9,2014,12,0,0,1
26908650026,2/9/2014,146.28,2,9,2014,13,0,0,1
26908650026,2/9/2014,129.629998,2,9,2014,14,0,0,1
26908650026,2/9/2014,128.619998,2,9,2014,15,0,0,1
26908650026,2/9/2014,130.659997,2,9,2014,16,0,0,1
26908650026,2/9/2014,130.539998,2,9,2014,17,0,0,1
26908650026,2/9/2014,132.109997,2,9,2014,18,0,0,1
26908650026,2/9/2014,131.789998,2,9,2014,19,0,0,0
26908650026,2/9/2014,119.55999700000001,2,9,2014,20,0,0,0
26908650026,2/9/2014,112.53,2,9,2014,21,0,0,0
26908650026,2/9/2014,112.34,2,9,2014,22,0,0,0
26908650026,2/9/2014,111.659996,2,9,2014,23,0,0,0
26908650026,2/10/2014,112.439998,2,10,2014,0,1,1,0
26908650026,2/10/2014,111.549998,2,10,2014,1,1,1,0
26908650026,2/10/2014,112.079996,2,10,2014,2,1,1,0
26908650026,2/10/2014,111.97999999999999,2,10,2014,3,1,1,0
26908650026,2/10/2014,112.29999899999999,2,10,2014,4,1,1,0
26908650026,2/10/2014,115.869998,2,10,2014,5,1,1,0
26908650026,2/10/2014,245.669993,2,10,2014,6,1,1,0
26908650026,2/10/2014,303.109994,2,10,2014,7,1,1,1
26908650026,2/10/2014,272.379993,2,10,2014,8,1,1,1
26908650026,2/10/2014,270.339994,2,10,2014,9,1,1,1
26908650026,2/10/2014,266.649993,2,10,2014,10,1,1,1
26908650026,2/10/2014,266.029993,2,10,2014,11,1,1,1
26908650026,2/10/2014,257.89999499999993,2,10,2014,12,1,1,1
26908650026,2/10/2014,249.53999299999998,2,10,2014,13,1,1,1
26908650026,2/10/2014,235.479996,2,10,2014,14,1,1,1
26908650026,2/10/2014,231.25999300000004,2,10,2014,15,1,1,1
26908650026,2/10/2014,236.159997,2,10,2014,16,1,1,1
26908650026,2/10/2014,202.77999400000002,2,10,2014,17,1,1,1
26908650026,2/10/2014,161.51999899999998,2,10,2014,18,1,1,1
26908650026,2/10/2014,153.619996,2,10,2014,19,1,1,0
26908650026,2/10/2014,148.27999799999998,2,10,2014,20,1,1,0
26908650026,2/10/2014,118.369998,2,10,2014,21,1,1,0
26908650026,2/10/2014,115.819997,2,10,2014,22,1,1,0
26908650026,2/10/2014,107.729998,2,10,2014,23,1,1,0
26908650026,2/11/2014,111.15999799999997,2,11,2014,0,2,1,0
26908650026,2/11/2014,111.44999700000001,2,11,2014,1,2,1,0
26908650026,2/11/2014,111.61,2,11,2014,2,2,1,0
26908650026,2/11/2014,112.599998,2,11,2014,3,2,1,0
26908650026,2/11/2014,130.249997,2,11,2014,4,2,1,0
26908650026,2/11/2014,143.299994,2,11,2014,5,2,1,0
26908650026,2/11/2014,213.419997,2,11,2014,6,2,1,0
26908650026,2/11/2014,254.609993,2,11,2014,7,2,1,1
26908650026,2/11/2014,263.41999400000003,2,11,2014,8,2,1,1
26908650026,2/11/2014,266.21999200000005,2,11,2014,9,2,1,1
26908650026,2/11/2014,266.289994,2,11,2014,10,2,1,1
26908650026,2/11/2014,265.359996,2,11,2014,11,2,1,1
26908650026,2/11/2014,259.789996,2,11,2014,12,2,1,1
26908650026,2/11/2014,252.32999300000003,2,11,2014,13,2,1,1
26908650026,2/11/2014,243.709994,2,11,2014,14,2,1,1
26908650026,2/11/2014,239.469997,2,11,2014,15,2,1,1
26908650026,2/11/2014,245.14999399999996,2,11,2014,16,2,1,1
26908650026,2/11/2014,216.12999399999993,2,11,2014,17,2,1,1
26908650026,2/11/2014,175.569996,2,11,2014,18,2,1,1
26908650026,2/11/2014,163.949995,2,11,2014,19,2,1,0
26908650026,2/11/2014,156.419998,2,11,2014,20,2,1,0
26908650026,2/11/2014,120.42999800000001,2,11,2014,21,2,1,0
26908650026,2/11/2014,116.63999999999999,2,11,2014,22,2,1,0
26908650026,2/11/2014,107.87999599999999,2,11,2014,23,2,1,0
26908650026,2/12/2014,109.88999799999999,2,12,2014,0,3,1,0
26908650026,2/12/2014,109.97999800000001,2,12,2014,1,3,1,0
26908650026,2/12/2014,110.12999900000001,2,12,2014,2,3,1,0
26908650026,2/12/2014,110.239998,2,12,2014,3,3,1,0
26908650026,2/12/2014,121.70999599999999,2,12,2014,4,3,1,0
26908650026,2/12/2014,140.97999399999998,2,12,2014,5,3,1,0
26908650026,2/12/2014,223.54999399999997,2,12,2014,6,3,1,0
26908650026,2/12/2014,269.429994,2,12,2014,7,3,1,1
26908650026,2/12/2014,279.10999400000003,2,12,2014,8,3,1,1
26908650026,2/12/2014,279.86999599999996,2,12,2014,9,3,1,1
26908650026,2/12/2014,280.609997,2,12,2014,10,3,1,1
26908650026,2/12/2014,277.879994,2,12,2014,11,3,1,1
26908650026,2/12/2014,270.329991,2,12,2014,12,3,1,1
26908650026,2/12/2014,261.899994,2,12,2014,13,3,1,1
26908650026,2/12/2014,251.309995,2,12,2014,14,3,1,1
26908650026,2/12/2014,243.32999199999998,2,12,2014,15,3,1,1
26908650026,2/12/2014,244.81999299999998,2,12,2014,16,3,1,1
26908650026,2/12/2014,215.75999599999997,2,12,2014,17,3,1,1
26908650026,2/12/2014,168.03999800000003,2,12,2014,18,3,1,1
26908650026,2/12/2014,161.37999599999998,2,12,2014,19,3,1,0
26908650026,2/12/2014,155.659998,2,12,2014,20,3,1,0
26908650026,2/12/2014,121.07999699999999,2,12,2014,21,3,1,0
26908650026,2/12/2014,115.92999799999998,2,12,2014,22,3,1,0
26908650026,2/12/2014,111.14999700000001,2,12,2014,23,3,1,0
26908650026,2/13/2014,110.889999,2,13,2014,0,4,1,0
26908650026,2/13/2014,111.59999800000001,2,13,2014,1,4,1,0
26908650026,2/13/2014,111.759999,2,13,2014,2,4,1,0
26908650026,2/13/2014,116.50999800000001,2,13,2014,3,4,1,0
26908650026,2/13/2014,149.829997,2,13,2014,4,4,1,0
26908650026,2/13/2014,155.64999799999998,2,13,2014,5,4,1,0
26908650026,2/13/2014,224.77999500000004,2,13,2014,6,4,1,0
26908650026,2/13/2014,264.17999599999996,2,13,2014,7,4,1,1
26908650026,2/13/2014,276.62999199999996,2,13,2014,8,4,1,1
26908650026,2/13/2014,278.159997,2,13,2014,9,4,1,1
26908650026,2/13/2014,276.36999399999996,2,13,2014,10,4,1,1
26908650026,2/13/2014,274.68999399999996,2,13,2014,11,4,1,1
26908650026,2/13/2014,266.55999299999996,2,13,2014,12,4,1,1
26908650026,2/13/2014,258.56999199999996,2,13,2014,13,4,1,1
26908650026,2/13/2014,246.57999499999997,2,13,2014,14,4,1,1
26908650026,2/13/2014,241.70999299999997,2,13,2014,15,4,1,1
26908650026,2/13/2014,246.90999499999998,2,13,2014,16,4,1,1
26908650026,2/13/2014,214.44999399999998,2,13,2014,17,4,1,1
26908650026,2/13/2014,170.199995,2,13,2014,18,4,1,1
26908650026,2/13/2014,163.22999499999997,2,13,2014,19,4,1,0
26908650026,2/13/2014,156.66,2,13,2014,20,4,1,0
26908650026,2/13/2014,123.079995,2,13,2014,21,4,1,0
26908650026,2/13/2014,118.169999,2,13,2014,22,4,1,0
26908650026,2/13/2014,110.58999800000001,2,13,2014,23,4,1,0
26908650026,2/14/2014,112.41,2,14,2014,0,5,1,0
26908650026,2/14/2014,111.85999799999999,2,14,2014,1,5,1,0
26908650026,2/14/2014,111.84999899999998,2,14,2014,2,5,1,0
26908650026,2/14/2014,112.29999899999999,2,14,2014,3,5,1,0
26908650026,2/14/2014,112.059997,2,14,2014,4,5,1,0
26908650026,2/14/2014,118.27999699999998,2,14,2014,5,5,1,0
26908650026,2/14/2014,214.62999599999998,2,14,2014,6,5,1,0
26908650026,2/14/2014,259.919995,2,14,2014,7,5,1,1
26908650026,2/14/2014,263.19999500000006,2,14,2014,8,5,1,1
26908650026,2/14/2014,265.03999600000003,2,14,2014,9,5,1,1
26908650026,2/14/2014,264.10999300000003,2,14,2014,10,5,1,1
26908650026,2/14/2014,263.67999299999997,2,14,2014,11,5,1,1
26908650026,2/14/2014,254.90999499999998,2,14,2014,12,5,1,1
26908650026,2/14/2014,246.259993,2,14,2014,13,5,1,1
26908650026,2/14/2014,233.41999399999997,2,14,2014,14,5,1,1
26908650026,2/14/2014,229.359993,2,14,2014,15,5,1,1
26908650026,2/14/2014,233.30999300000002,2,14,2014,16,5,1,1
26908650026,2/14/2014,210.18999100000002,2,14,2014,17,5,1,1
26908650026,2/14/2014,174.40999699999998,2,14,2014,18,5,1,1
26908650026,2/14/2014,169.269993,2,14,2014,19,5,1,0
26908650026,2/14/2014,165.279996,2,14,2014,20,5,1,0
26908650026,2/14/2014,139.089996,2,14,2014,21,5,1,0
26908650026,2/14/2014,134.309998,2,14,2014,22,5,1,0
26908650026,2/14/2014,131.23999799999999,2,14,2014,23,5,1,0
26908650026,2/15/2014,125.389997,2,15,2014,0,6,1,0
26908650026,2/15/2014,111.79999900000001,2,15,2014,1,6,1,0
26908650026,2/15/2014,111.879998,2,15,2014,2,6,1,0
26908650026,2/15/2014,111.269998,2,15,2014,3,6,1,0
26908650026,2/15/2014,115.96999999999998,2,15,2014,4,6,1,0
26908650026,2/15/2014,133.859996,2,15,2014,5,6,1,0
26908650026,2/15/2014,139.189996,2,15,2014,6,6,1,0
26908650026,2/15/2014,187.839994,2,15,2014,7,6,1,1
26908650026,2/15/2014,193.149997,2,15,2014,8,6,1,1
26908650026,2/15/2014,200.79999499999994,2,15,2014,9,6,1,1
26908650026,2/15/2014,204.16999599999997,2,15,2014,10,6,1,1
26908650026,2/15/2014,204.369996,2,15,2014,11,6,1,1
26908650026,2/15/2014,206.21999399999999,2,15,2014,12,6,1,1
26908650026,2/15/2014,207.43999399999998,2,15,2014,13,6,1,1
26908650026,2/15/2014,168.809995,2,15,2014,14,6,1,1
26908650026,2/15/2014,161.04999800000002,2,15,2014,15,6,1,1
26908650026,2/15/2014,160.64,2,15,2014,16,6,1,1
26908650026,2/15/2014,154.92999500000002,2,15,2014,17,6,1,1
26908650026,2/15/2014,153.419999,2,15,2014,18,6,1,1
26908650026,2/15/2014,152.209998,2,15,2014,19,6,1,0
26908650026,2/15/2014,150.899995,2,15,2014,20,6,1,0
26908650026,2/15/2014,136.659999,2,15,2014,21,6,1,0
26908650026,2/15/2014,135.509994,2,15,2014,22,6,1,0
26908650026,2/15/2014,135.889996,2,15,2014,23,6,1,0
26908650026,2/16/2014,136.009998,2,16,2014,0,0,0,0
26908650026,2/16/2014,136.379997,2,16,2014,1,0,0,0
26908650026,2/16/2014,135.949998,2,16,2014,2,0,0,0
26908650026,2/16/2014,136.89999699999998,2,16,2014,3,0,0,0
26908650026,2/16/2014,136.93999499999998,2,16,2014,4,0,0,0
26908650026,2/16/2014,137.109998,2,16,2014,5,0,0,0
26908650026,2/16/2014,136.73999700000002,2,16,2014,6,0,0,0
26908650026,2/16/2014,144.109994,2,16,2014,7,0,0,1
26908650026,2/16/2014,146.629998,2,16,2014,8,0,0,1
26908650026,2/16/2014,154.09999800000003,2,16,2014,9,0,0,1
26908650026,2/16/2014,153.84999599999998,2,16,2014,10,0,0,1
26908650026,2/16/2014,153.419997,2,16,2014,11,0,0,1
26908650026,2/16/2014,152.76999899999998,2,16,2014,12,0,0,1
26908650026,2/16/2014,141.94999800000002,2,16,2014,13,0,0,1
26908650026,2/16/2014,126.129997,2,16,2014,14,0,0,1
26908650026,2/16/2014,125.889997,2,16,2014,15,0,0,1
26908650026,2/16/2014,144.389998,2,16,2014,16,0,0,1
26908650026,2/16/2014,147.619997,2,16,2014,17,0,0,1
26908650026,2/16/2014,146.969999,2,16,2014,18,0,0,1
26908650026,2/16/2014,146.509998,2,16,2014,19,0,0,0
26908650026,2/16/2014,139.67999400000002,2,16,2014,20,0,0,0
26908650026,2/16/2014,135.289996,2,16,2014,21,0,0,0
26908650026,2/16/2014,134.75999700000003,2,16,2014,22,0,0,0
26908650026,2/16/2014,116.03999800000003,2,16,2014,23,0,0,0
26908650026,2/17/2014,113.63999899999997,2,17,2014,0,1,1,0
26908650026,2/17/2014,113.84999699999999,2,17,2014,1,1,1,0
26908650026,2/17/2014,113.789998,2,17,2014,2,1,1,0
26908650026,2/17/2014,114.16999799999999,2,17,2014,3,1,1,0
26908650026,2/17/2014,138.40999799999997,2,17,2014,4,1,1,0
26908650026,2/17/2014,186.32999699999996,2,17,2014,5,1,1,0
26908650026,2/17/2014,232.739994,2,17,2014,6,1,1,0
26908650026,2/17/2014,265.769995,2,17,2014,7,1,1,1
26908650026,2/17/2014,272.379993,2,17,2014,8,1,1,1
26908650026,2/17/2014,270.339994,2,17,2014,9,1,1,1
26908650026,2/17/2014,266.649993,2,17,2014,10,1,1,1
26908650026,2/17/2014,266.029993,2,17,2014,11,1,1,1
26908650026,2/17/2014,257.89999499999993,2,17,2014,12,1,1,1
26908650026,2/17/2014,249.53999299999998,2,17,2014,13,1,1,1
26908650026,2/17/2014,235.479996,2,17,2014,14,1,1,1
26908650026,2/17/2014,231.25999300000004,2,17,2014,15,1,1,1
26908650026,2/17/2014,236.159997,2,17,2014,16,1,1,1
26908650026,2/17/2014,202.77999400000002,2,17,2014,17,1,1,1
26908650026,2/17/2014,161.51999899999998,2,17,2014,18,1,1,1
26908650026,2/17/2014,153.619996,2,17,2014,19,1,1,0
26908650026,2/17/2014,148.27999799999998,2,17,2014,20,1,1,0
26908650026,2/17/2014,118.369998,2,17,2014,21,1,1,0
26908650026,2/17/2014,115.819997,2,17,2014,22,1,1,0
26908650026,2/17/2014,107.729998,2,17,2014,23,1,1,0
26908650026,2/18/2014,111.15999799999997,2,18,2014,0,2,1,0
26908650026,2/18/2014,111.44999700000001,2,18,2014,1,2,1,0
26908650026,2/18/2014,111.61,2,18,2014,2,2,1,0
26908650026,2/18/2014,112.599998,2,18,2014,3,2,1,0
26908650026,2/18/2014,130.249997,2,18,2014,4,2,1,0
26908650026,2/18/2014,143.299994,2,18,2014,5,2,1,0
26908650026,2/18/2014,213.419997,2,18,2014,6,2,1,0
26908650026,2/18/2014,254.609993,2,18,2014,7,2,1,1
26908650026,2/18/2014,263.41999400000003,2,18,2014,8,2,1,1
26908650026,2/18/2014,266.21999200000005,2,18,2014,9,2,1,1
26908650026,2/18/2014,266.289994,2,18,2014,10,2,1,1
26908650026,2/18/2014,265.359996,2,18,2014,11,2,1,1
26908650026,2/18/2014,259.789996,2,18,2014,12,2,1,1
26908650026,2/18/2014,252.32999300000003,2,18,2014,13,2,1,1
26908650026,2/18/2014,243.709994,2,18,2014,14,2,1,1
26908650026,2/18/2014,239.469997,2,18,2014,15,2,1,1
26908650026,2/18/2014,245.14999399999996,2,18,2014,16,2,1,1
26908650026,2/18/2014,216.12999399999993,2,18,2014,17,2,1,1
26908650026,2/18/2014,175.569996,2,18,2014,18,2,1,1
26908650026,2/18/2014,163.949995,2,18,2014,19,2,1,0
26908650026,2/18/2014,156.419998,2,18,2014,20,2,1,0
26908650026,2/18/2014,120.42999800000001,2,18,2014,21,2,1,0
26908650026,2/18/2014,116.63999999999999,2,18,2014,22,2,1,0
26908650026,2/18/2014,107.87999599999999,2,18,2014,23,2,1,0
26908650026,2/19/2014,109.88999799999999,2,19,2014,0,3,1,0
26908650026,2/19/2014,109.97999800000001,2,19,2014,1,3,1,0
26908650026,2/19/2014,110.12999900000001,2,19,2014,2,3,1,0
26908650026,2/19/2014,110.239998,2,19,2014,3,3,1,0
26908650026,2/19/2014,121.70999599999999,2,19,2014,4,3,1,0
26908650026,2/19/2014,140.97999399999998,2,19,2014,5,3,1,0
26908650026,2/19/2014,223.54999399999997,2,19,2014,6,3,1,0
26908650026,2/19/2014,269.429994,2,19,2014,7,3,1,1
26908650026,2/19/2014,279.10999400000003,2,19,2014,8,3,1,1
26908650026,2/19/2014,279.86999599999996,2,19,2014,9,3,1,1
26908650026,2/19/2014,280.609997,2,19,2014,10,3,1,1
26908650026,2/19/2014,277.879994,2,19,2014,11,3,1,1
26908650026,2/19/2014,270.329991,2,19,2014,12,3,1,1
26908650026,2/19/2014,261.899994,2,19,2014,13,3,1,1
26908650026,2/19/2014,251.309995,2,19,2014,14,3,1,1
26908650026,2/19/2014,252.70999,2,19,2014,15,3,1,1
26908650026,2/19/2014,248.119996,2,19,2014,16,3,1,1
26908650026,2/19/2014,210.42999600000002,2,19,2014,17,3,1,1
26908650026,2/19/2014,170.82999500000003,2,19,2014,18,3,1,1
26908650026,2/19/2014,169.10999600000002,2,19,2014,19,3,1,0
26908650026,2/19/2014,168.599997,2,19,2014,20,3,1,0
26908650026,2/19/2014,119.30999800000001,2,19,2014,21,3,1,0
26908650026,2/19/2014,115.259997,2,19,2014,22,3,1,0
26908650026,2/19/2014,93.99999999999999,2,19,2014,23,3,1,0
26908650026,2/20/2014,106.51999599999999,2,20,2014,0,4,1,0
26908650026,2/20/2014,106.279997,2,20,2014,1,4,1,0
26908650026,2/20/2014,107.689997,2,20,2014,2,4,1,0
26908650026,2/20/2014,107.199997,2,20,2014,3,4,1,0
26908650026,2/20/2014,107.52999899999999,2,20,2014,4,4,1,0
26908650026,2/20/2014,105.719998,2,20,2014,5,4,1,0
26908650026,2/20/2014,229.379997,2,20,2014,6,4,1,0
26908650026,2/20/2014,252.93999200000002,2,20,2014,7,4,1,1
26908650026,2/20/2014,255.84999400000004,2,20,2014,8,4,1,1
26908650026,2/20/2014,263.029991,2,20,2014,9,4,1,1
26908650026,2/20/2014,257.689996,2,20,2014,10,4,1,1
26908650026,2/20/2014,256.45999700000004,2,20,2014,11,4,1,1
26908650026,2/20/2014,253.45999600000005,2,20,2014,12,4,1,1
26908650026,2/20/2014,249.51999299999997,2,20,2014,13,4,1,1
26908650026,2/20/2014,244.139993,2,20,2014,14,4,1,1
26908650026,2/20/2014,244.55999699999998,2,20,2014,15,4,1,1
26908650026,2/20/2014,239.38999200000003,2,20,2014,16,4,1,1
26908650026,2/20/2014,203.439994,2,20,2014,17,4,1,1
26908650026,2/20/2014,164.789998,2,20,2014,18,4,1,1
26908650026,2/20/2014,162.119998,2,20,2014,19,4,1,0
26908650026,2/20/2014,159.049996,2,20,2014,20,4,1,0
26908650026,2/20/2014,117.40999599999998,2,20,2014,21,4,1,0
26908650026,2/20/2014,114.449996,2,20,2014,22,4,1,0
26908650026,2/20/2014,110.73999900000001,2,20,2014,23,4,1,0
26908650026,2/21/2014,108.97999800000001,2,21,2014,0,5,1,0
26908650026,2/21/2014,108.70999599999999,2,21,2014,1,5,1,0
26908650026,2/21/2014,109.92,2,21,2014,2,5,1,0
26908650026,2/21/2014,110.09999899999998,2,21,2014,3,5,1,0
26908650026,2/21/2014,109.35999899999999,2,21,2014,4,5,1,0
26908650026,2/21/2014,111.789998,2,21,2014,5,5,1,0
26908650026,2/21/2014,238.97999600000003,2,21,2014,6,5,1,0
26908650026,2/21/2014,258.04999399999997,2,21,2014,7,5,1,1
26908650026,2/21/2014,264.329992,2,21,2014,8,5,1,1
26908650026,2/21/2014,267.89999300000005,2,21,2014,9,5,1,1
26908650026,2/21/2014,268.759995,2,21,2014,10,5,1,1
26908650026,2/21/2014,265.769994,2,21,2014,11,5,1,1
26908650026,2/21/2014,260.279994,2,21,2014,12,5,1,1
26908650026,2/21/2014,255.659995,2,21,2014,13,5,1,1
26908650026,2/21/2014,251.789994,2,21,2014,14,5,1,1
26908650026,2/21/2014,248.35999599999997,2,21,2014,15,5,1,1
26908650026,2/21/2014,243.129994,2,21,2014,16,5,1,1
26908650026,2/21/2014,207.289994,2,21,2014,17,5,1,1
26908650026,2/21/2014,167.95999799999998,2,21,2014,18,5,1,1
26908650026,2/21/2014,164.939998,2,21,2014,19,5,1,0
26908650026,2/21/2014,162.699998,2,21,2014,20,5,1,0
26908650026,2/21/2014,122.98999700000002,2,21,2014,21,5,1,0
26908650026,2/21/2014,110.80999599999998,2,21,2014,22,5,1,0
26908650026,2/21/2014,105.409999,2,21,2014,23,5,1,0
26908650026,2/22/2014,106.91999899999999,2,22,2014,0,6,1,0
26908650026,2/22/2014,105.599998,2,22,2014,1,6,1,0
26908650026,2/22/2014,106.03999999999999,2,22,2014,2,6,1,0
26908650026,2/22/2014,107.00999800000001,2,22,2014,3,6,1,0
26908650026,2/22/2014,106.589997,2,22,2014,4,6,1,0
26908650026,2/22/2014,105.73999500000002,2,22,2014,5,6,1,0
26908650026,2/22/2014,105.79999899999999,2,22,2014,6,6,1,0
26908650026,2/22/2014,180.60999600000002,2,22,2014,7,6,1,1
26908650026,2/22/2014,189.92999500000002,2,22,2014,8,6,1,1
26908650026,2/22/2014,201.15999699999998,2,22,2014,9,6,1,1
26908650026,2/22/2014,204.78999599999997,2,22,2014,10,6,1,1
26908650026,2/22/2014,203.249996,2,22,2014,11,6,1,1
26908650026,2/22/2014,201.979998,2,22,2014,12,6,1,1
26908650026,2/22/2014,216.33999599999999,2,22,2014,13,6,1,1
26908650026,2/22/2014,144.83999699999998,2,22,2014,14,6,1,1
26908650026,2/22/2014,141.69999600000003,2,22,2014,15,6,1,1
26908650026,2/22/2014,133.59,2,22,2014,16,6,1,1
26908650026,2/22/2014,129.189999,2,22,2014,17,6,1,1
26908650026,2/22/2014,129.399999,2,22,2014,18,6,1,1
26908650026,2/22/2014,128.759999,2,22,2014,19,6,1,0
26908650026,2/22/2014,129.30999699999998,2,22,2014,20,6,1,0
26908650026,2/22/2014,111.79999799999999,2,22,2014,21,6,1,0
26908650026,2/22/2014,110.21999899999997,2,22,2014,22,6,1,0
26908650026,2/22/2014,109.72999900000002,2,22,2014,23,6,1,0
26908650026,2/23/2014,110.81999900000001,2,23,2014,0,0,0,0
26908650026,2/23/2014,110.09999899999998,2,23,2014,1,0,0,0
26908650026,2/23/2014,110.54999999999998,2,23,2014,2,0,0,0
26908650026,2/23/2014,111.54999799999999,2,23,2014,3,0,0,0
26908650026,2/23/2014,111.359997,2,23,2014,4,0,0,0
26908650026,2/23/2014,110.79999699999999,2,23,2014,5,0,0,0
26908650026,2/23/2014,110.179999,2,23,2014,6,0,0,0
26908650026,2/23/2014,121.10999600000001,2,23,2014,7,0,0,1
26908650026,2/23/2014,130.30999800000004,2,23,2014,8,0,0,1
26908650026,2/23/2014,142.859997,2,23,2014,9,0,0,1
26908650026,2/23/2014,143.74999500000004,2,23,2014,10,0,0,1
26908650026,2/23/2014,142.31999699999997,2,23,2014,11,0,0,1
26908650026,2/23/2014,142.739998,2,23,2014,12,0,0,1
26908650026,2/23/2014,142.98999299999997,2,23,2014,13,0,0,1
26908650026,2/23/2014,126.72999899999998,2,23,2014,14,0,0,1
26908650026,2/23/2014,125.969997,2,23,2014,15,0,0,1
26908650026,2/23/2014,128.099997,2,23,2014,16,0,0,1
26908650026,2/23/2014,128.459998,2,23,2014,17,0,0,1
26908650026,2/23/2014,129.40999699999998,2,23,2014,18,0,0,1
26908650026,2/23/2014,128.899999,2,23,2014,19,0,0,0
26908650026,2/23/2014,117.139997,2,23,2014,20,0,0,0
26908650026,2/23/2014,110.999997,2,23,2014,21,0,0,0
26908650026,2/23/2014,110.489998,2,23,2014,22,0,0,0
26908650026,2/23/2014,109.879999,2,23,2014,23,0,0,0
26908650026,2/24/2014,110.649996,2,24,2014,0,1,1,0
26908650026,2/24/2014,110.559999,2,24,2014,1,1,1,0
26908650026,2/24/2014,110.469997,2,24,2014,2,1,1,0
26908650026,2/24/2014,111.08999700000001,2,24,2014,3,1,1,0
26908650026,2/24/2014,111.13999799999999,2,24,2014,4,1,1,0
26908650026,2/24/2014,127.12999900000001,2,24,2014,5,1,1,0
26908650026,2/24/2014,240.16999700000002,2,24,2014,6,1,1,0
26908650026,2/24/2014,300.839994,2,24,2014,7,1,1,1
26908650026,2/24/2014,310.819995,2,24,2014,8,1,1,1
26908650026,2/24/2014,310.319993,2,24,2014,9,1,1,1
26908650026,2/24/2014,305.66999300000003,2,24,2014,10,1,1,1
26908650026,2/24/2014,290.29999499999997,2,24,2014,11,1,1,1
26908650026,2/24/2014,289.43999399999996,2,24,2014,12,1,1,1
26908650026,2/24/2014,269.209995,2,24,2014,13,1,1,1
26908650026,2/24/2014,255.789997,2,24,2014,14,1,1,1
26908650026,2/24/2014,250.37999399999998,2,24,2014,15,1,1,1
26908650026,2/24/2014,251.389995,2,24,2014,16,1,1,1
26908650026,2/24/2014,218.399995,2,24,2014,17,1,1,1
26908650026,2/24/2014,154.999996,2,24,2014,18,1,1,1
26908650026,2/24/2014,147.369996,2,24,2014,19,1,1,0
26908650026,2/24/2014,141.309997,2,24,2014,20,1,1,0
26908650026,2/24/2014,102.40999799999997,2,24,2014,21,1,1,0
26908650026,2/24/2014,95.17,2,24,2014,22,1,1,0
26908650026,2/24/2014,88.77000000000001,2,24,2014,23,1,1,0
26908650026,2/25/2014,88.33999999999999,2,25,2014,0,2,1,0
26908650026,2/25/2014,88.00000000000001,2,25,2014,1,2,1,0
26908650026,2/25/2014,88.50000000000001,2,25,2014,2,2,1,0
26908650026,2/25/2014,88.17,2,25,2014,3,2,1,0
26908650026,2/25/2014,88.53000000000002,2,25,2014,4,2,1,0
26908650026,2/25/2014,98.049999,2,25,2014,5,2,1,0
26908650026,2/25/2014,223.40999599999998,2,25,2014,6,2,1,0
26908650026,2/25/2014,278.67999299999997,2,25,2014,7,2,1,1
26908650026,2/25/2014,296.39999300000005,2,25,2014,8,2,1,1
26908650026,2/25/2014,301.079998,2,25,2014,9,2,1,1
26908650026,2/25/2014,308.81999599999995,2,25,2014,10,2,1,1
26908650026,2/25/2014,310.709992,2,25,2014,11,2,1,1
26908650026,2/25/2014,301.119994,2,25,2014,12,2,1,1
26908650026,2/25/2014,295.42999399999997,2,25,2014,13,2,1,1
26908650026,2/25/2014,288.43999400000007,2,25,2014,14,2,1,1
26908650026,2/25/2014,275.129994,2,25,2014,15,2,1,1
26908650026,2/25/2014,275.269993,2,25,2014,16,2,1,1
