Account,Date,kWh,month,day,year,hour,Day of Week,Weekday,Peakhour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees,Conditions,Wind_Direction
26908650026,7/19/2014,218.149999,7,19,2014,20,6,1,0,66,59,78,30.23,10,3.5,40,Overcast,NE
26908650026,7/19/2014,131.949997,7,19,2014,21,6,1,0,64,57.9,80,30.23,10,5.8,70,Overcast,ENE
26908650026,7/19/2014,118.5,7,19,2014,22,6,1,0,62.6,59,88,30.22,10,4.6,80,Overcast,East
26908650026,7/19/2014,120.249997,7,19,2014,23,6,1,0,63,59,87,30.22,10,3.5,100,Mostly Cloudy,East
26908650026,7/20/2014,119.189999,7,20,2014,0,0,0,0,64,57.9,80,30.22,10,3.5,60,Overcast,ENE
26908650026,7/20/2014,119.229999,7,20,2014,1,0,0,0,64,57.9,80,30.21,10,4.6,30,Overcast,NNE
26908650026,7/20/2014,119.429995,7,20,2014,2,0,0,0,62.1,57.9,86,30.2,10,4.6,80,Mostly Cloudy,East
26908650026,7/20/2014,120.239999,7,20,2014,3,0,0,0,61,57,87,30.19,10,0,0,Mostly Cloudy,North
26908650026,7/20/2014,120.129997,7,20,2014,4,0,0,0,62.1,55.9,80,30.19,10,4.6,10,Mostly Cloudy,North
26908650026,7/20/2014,118.599997,7,20,2014,5,0,0,0,62.1,55.9,80,30.19,10,3.5,360,Mostly Cloudy,North
26908650026,7/20/2014,115.859997,7,20,2014,6,0,0,0,64.9,57,75,30.2,10,4.6,20,Mostly Cloudy,NNE
26908650026,7/20/2014,129.029997,7,20,2014,7,0,0,1,66,57,73,30.21,10,5.8,40,Overcast,NE
26908650026,7/20/2014,139.689998,7,20,2014,8,0,0,1,66.9,57,70,30.22,10,6.9,60,Overcast,ENE
26908650026,7/20/2014,166.409995,7,20,2014,9,0,0,1,66.9,55.9,68,30.22,10,6.9,50,Overcast,NE
26908650026,7/20/2014,167.869995,7,20,2014,10,0,0,1,69.1,57,65,30.22,10,6.9,40,Overcast,NE
26908650026,7/20/2014,169.649994,7,20,2014,11,0,0,1,71.1,55,57,30.2,10,9.2,50,Mostly Cloudy,NE
26908650026,7/20/2014,169.619995,7,20,2014,12,0,0,1,70,59,68,30.19,10,9.2,60,Mostly Cloudy,ENE
26908650026,7/20/2014,169.729998,7,20,2014,13,0,0,1,70,59,68,30.18,10,10.4,70,Mostly Cloudy,ENE
26908650026,7/20/2014,146.959999,7,20,2014,14,0,0,1,71.1,60.1,68,30.17,10,11.5,70,Mostly Cloudy,ENE
26908650026,7/20/2014,145.159996,7,20,2014,15,0,0,1,70,63,78,30.17,10,12.7,70,Overcast,ENE
26908650026,7/20/2014,148.199998,7,20,2014,16,0,0,1,68,63,84,30.16,10,11.5,70,Overcast,ENE
26908650026,7/20/2014,149.919998,7,20,2014,17,0,0,1,66.9,62.1,84,30.15,10,11.5,70,Mostly Cloudy,ENE
26908650026,7/20/2014,148.779997,7,20,2014,18,0,0,1,66.9,62.1,84,30.16,10,10.4,60,Mostly Cloudy,ENE
26908650026,7/20/2014,147.139999,7,20,2014,19,0,0,0,66,62.1,87,30.16,10,10.4,50,Mostly Cloudy,NE
26908650026,7/20/2014,127.089998,7,20,2014,20,0,0,0,64.9,62.1,90,30.17,10,6.9,30,Scattered Clouds,NNE
26908650026,7/20/2014,117.859998,7,20,2014,21,0,0,0,64.26666667,61.46666667,90.66666667,30.17,10,6.133333333,63.33333333,"Mostly Cloudy, Overcast, Overcast","ENE, ENE, ENE"
26908650026,7/20/2014,117.399998,7,20,2014,22,0,0,0,64.2,60.9,89,30.175,10,4.6,70,"Overcast, Overcast","ENE, ENE"
26908650026,7/20/2014,117.939997,7,20,2014,23,0,0,0,62.35,60.45,93.5,30.17,10,3.5,85,"Scattered Clouds, Scattered Clouds","East, East"
26908650026,7/21/2014,119.499999,7,21,2014,0,1,1,0,62.1,59,90,30.17,10,0,0,Scattered Clouds,North
26908650026,7/21/2014,119.499998,7,21,2014,1,1,1,0,63,59,87,30.16,10,0,0,Scattered Clouds,North
26908650026,7/21/2014,119.74,7,21,2014,2,1,1,0,62.1,59,90,30.16,10,3.5,360,Partly Cloudy,North
26908650026,7/21/2014,120.319998,7,21,2014,3,1,1,0,61.8,60.45,95.5,30.15,3.5,8.05,340,"Scattered Clouds, Mostly Cloudy","NNW, NNW"
26908650026,7/21/2014,157.159999,7,21,2014,4,1,1,0,60.9,60.45,98.5,30.17,3,7.5,340,"Overcast, Overcast","NNW, NNW"
26908650026,7/21/2014,183.789995,7,21,2014,5,1,1,0,62.1,60.1,93,30.18,6,8.1,340,Overcast,NNW
26908650026,7/21/2014,317.969993,7,21,2014,6,1,1,0,62.8,60.45,92,30.19,8,5.2,175,"Overcast, Overcast","NNW, North"
26908650026,7/21/2014,385.039992,7,21,2014,7,1,1,1,66.55,60.45,81,30.2,10,6.9,345,"Scattered Clouds, Scattered Clouds","NNW, North"
26908650026,7/21/2014,430.249988,7,21,2014,8,1,1,1,68,61,78,30.21,10,5.8,80,Scattered Clouds,East
26908650026,7/21/2014,443.729984,7,21,2014,9,1,1,1,68,61,78,30.21,10,6.9,80,Scattered Clouds,East
26908650026,7/21/2014,449.039989,7,21,2014,10,1,1,1,70,61,73,30.21,10,6.9,70,Scattered Clouds,ENE
26908650026,7/21/2014,496.609989,7,21,2014,11,1,1,1,71.1,61,70,30.2,10,5.8,70,Scattered Clouds,ENE
26908650026,7/21/2014,538.429981,7,21,2014,12,1,1,1,72,60.1,66,30.19,10,9.2,80,Scattered Clouds,East
26908650026,7/21/2014,520.649991,7,21,2014,13,1,1,1,71.1,61,70,30.19,10,12.7,110,Scattered Clouds,ESE
26908650026,7/21/2014,499.069985,7,21,2014,14,1,1,1,70,61,73,30.18,10,11.5,110,Scattered Clouds,ESE
26908650026,7/21/2014,401.749994,7,21,2014,15,1,1,1,66.55,60.9,82,30.18,1.5,10.4,100,"Patches of Fog, Patches of Fog","ESE, East"
26908650026,7/21/2014,413.029989,7,21,2014,16,1,1,1,66.55,61.45,83.5,30.17,10,8.65,110,"Scattered Clouds, Scattered Clouds","ESE, East"
26908650026,7/21/2014,362.079988,7,21,2014,17,1,1,1,66.9,62.1,84,30.16,10,6.9,80,Partly Cloudy,East
26908650026,7/21/2014,293.849996,7,21,2014,18,1,1,1,66,61,84,30.16,10,4.6,70,Partly Cloudy,ENE
26908650026,7/21/2014,304.989994,7,21,2014,19,1,1,0,64,61,90,30.16,10,5.8,60,Scattered Clouds,ENE
26908650026,7/21/2014,293.879994,7,21,2014,20,1,1,0,63,61,93,30.17,10,3.5,70,Scattered Clouds,ENE
26908650026,7/21/2014,141.299998,7,21,2014,21,1,1,0,63,61,93,30.17,10,3.5,170,Scattered Clouds,South
26908650026,7/21/2014,118.599997,7,21,2014,22,1,1,0,64,61,90,30.17,10,3.5,170,Scattered Clouds,South
26908650026,7/21/2014,111.819998,7,21,2014,23,1,1,0,63,61,93,30.15,10,0,0,Scattered Clouds,North
26908650026,7/22/2014,111.799998,7,22,2014,0,2,1,0,63,61,93,30.15,10,0,0,Scattered Clouds,North
26908650026,7/22/2014,112.699998,7,22,2014,1,2,1,0,64.9,61,87,30.14,10,5.8,200,Scattered Clouds,SSW
26908650026,7/22/2014,112.909995,7,22,2014,2,2,1,0,64.9,62.1,90,30.13,10,8.1,200,Clear,SSW
26908650026,7/22/2014,113.259995,7,22,2014,3,2,1,0,66,62.1,87,30.13,10,6.9,210,Partly Cloudy,SSW
26908650026,7/22/2014,162.479996,7,22,2014,4,2,1,0,64.9,62.1,90,30.14,10,5.8,190,Partly Cloudy,South
26908650026,7/22/2014,157.319997,7,22,2014,5,2,1,0,64.9,62.1,90,30.14,10,6.9,200,Scattered Clouds,SSW
26908650026,7/22/2014,315.829991,7,22,2014,6,2,1,0,66.9,63,87,30.14,10,3.5,170,Partly Cloudy,South
26908650026,7/22/2014,379.189988,7,22,2014,7,2,1,1,71.1,63,75,30.14,10,6.9,230,Clear,SW
26908650026,7/22/2014,403.699986,7,22,2014,8,2,1,1,75,64,69,30.13,10,4.6,290,Partly Cloudy,WNW
26908650026,7/22/2014,429.099995,7,22,2014,9,2,1,1,79,64.9,62,30.12,10,3.5,0,Partly Cloudy,Variable
26908650026,7/22/2014,476.84999,7,22,2014,10,2,1,1,78.1,66,66,30.11,10,6.9,140,Partly Cloudy,SE
26908650026,7/22/2014,465.669995,7,22,2014,11,2,1,1,81,66.9,62,30.11,10,9.2,120,Scattered Clouds,ESE
26908650026,7/22/2014,456.379993,7,22,2014,12,2,1,1,81,66.9,62,30.11,10,12.7,100,Partly Cloudy,East
26908650026,7/22/2014,446.849985,7,22,2014,13,2,1,1,78.1,66,66,30.07,10,12.7,100,Partly Cloudy,East
26908650026,7/22/2014,446.56,7,22,2014,14,2,1,1,82,68,62,30.05,10,12.7,120,Partly Cloudy,ESE
26908650026,7/22/2014,413.849995,7,22,2014,15,2,1,1,79,66.9,66,30.04,10,13.8,110,Scattered Clouds,ESE
26908650026,7/22/2014,524.619992,7,22,2014,16,2,1,1,81,68,65,30.02,10,9.2,110,Overcast,ESE
26908650026,7/22/2014,428.249989,7,22,2014,17,2,1,1,87.1,66,49,30,10,13.8,200,Scattered Clouds,SSW
26908650026,7/22/2014,341.859991,7,22,2014,18,2,1,1,84,68,58,29.99,10,10.4,200,Scattered Clouds,SSW
26908650026,7/22/2014,322.129992,7,22,2014,19,2,1,0,81,68,65,30,10,10.4,200,Scattered Clouds,SSW
26908650026,7/22/2014,317.249991,7,22,2014,20,2,1,0,81,66,60,30.01,10,15,220,Partly Cloudy,SW
26908650026,7/22/2014,118.129999,7,22,2014,21,2,1,0,79,66.9,66,30.01,10,16.1,220,Partly Cloudy,SW
26908650026,7/22/2014,93.63,7,22,2014,22,2,1,0,77,66.9,71,30,10,12.7,220,Partly Cloudy,SW
26908650026,7/22/2014,94.04,7,22,2014,23,2,1,0,75.9,66.9,74,29.99,10,15,230,Partly Cloudy,SW
26908650026,7/23/2014,94.569999,7,23,2014,0,3,1,0,75,66,73,29.98,10,12.7,230,Mostly Cloudy,SW
26908650026,7/23/2014,94.4,7,23,2014,1,3,1,0,73.9,66,76,29.96,10,11.5,220,Mostly Cloudy,SW
26908650026,7/23/2014,93.91,7,23,2014,2,3,1,0,73,64.9,76,29.95,10,11.5,230,Clear,SW
26908650026,7/23/2014,93.66,7,23,2014,3,3,1,0,72,64.9,78,29.94,10,12.7,240,Scattered Clouds,WSW
26908650026,7/23/2014,94.29,7,23,2014,4,3,1,0,72,64.9,78,29.94,10,10.4,230,Scattered Clouds,SW
26908650026,7/23/2014,93.389999,7,23,2014,5,3,1,0,71.1,64,78,29.92,10,13.8,220,Scattered Clouds,SW
26908650026,7/23/2014,294.639996,7,23,2014,6,3,1,0,73,64.9,76,29.93,10,11.5,240,Clear,WSW
26908650026,7/23/2014,461.719992,7,23,2014,7,3,1,1,75.9,66,71,29.92,10,13.8,220,Clear,SW
26908650026,7/23/2014,490.949993,7,23,2014,8,3,1,1,79,68,69,29.91,10,12.7,230,Scattered Clouds,SW
26908650026,7/23/2014,538.639988,7,23,2014,9,3,1,1,81,68,65,29.89,10,13.8,230,Scattered Clouds,SW
26908650026,7/23/2014,541.509992,7,23,2014,10,3,1,1,84.9,69.1,59,29.87,10,12.7,240,Scattered Clouds,WSW
26908650026,7/23/2014,561.769986,7,23,2014,11,3,1,1,87.1,70,57,29.85,10,13.8,230,Scattered Clouds,SW
26908650026,7/23/2014,571.319983,7,23,2014,12,3,1,1,88,70,55,29.83,10,16.1,190,Scattered Clouds,South
26908650026,7/23/2014,500.829987,7,23,2014,13,3,1,1,90,70,52,29.81,10,17.3,220,Scattered Clouds,SW
26908650026,7/23/2014,504.199994,7,23,2014,14,3,1,1,91,69.1,48,29.78,10,17.3,220,Scattered Clouds,SW
26908650026,7/23/2014,349.309995,7,23,2014,15,3,1,1,87.1,71.1,59,29.76,10,16.1,190,Scattered Clouds,South
26908650026,7/23/2014,435.179994,7,23,2014,16,3,1,1,88,72,59,29.75,10,15,200,Scattered Clouds,SSW
26908650026,7/23/2014,492.089996,7,23,2014,17,3,1,1,82,70,67,29.75,10,15,200,Scattered Clouds,SSW
26908650026,7/23/2014,347.879989,7,23,2014,18,3,1,1,82,70,67,29.75,10,13.8,200,Mostly Cloudy,SSW
26908650026,7/23/2014,211.999995,7,23,2014,19,3,1,0,79,68,69,29.76,10,13.8,190,Mostly Cloudy,South
26908650026,7/23/2014,204.769997,7,23,2014,20,3,1,0,78.1,68,71,29.78,10,15,210,Mostly Cloudy,SSW
26908650026,7/23/2014,113.749999,7,23,2014,21,3,1,0,78.1,69.1,74,29.79,10,12.7,210,Mostly Cloudy,SSW
26908650026,7/23/2014,95.409999,7,23,2014,22,3,1,0,78.1,69.1,74,29.79,10,13.8,230,Mostly Cloudy,SW
26908650026,7/23/2014,95.309998,7,23,2014,23,3,1,0,77,66,69,29.78,10,4.6,80,Mostly Cloudy,East
26908650026,7/24/2014,95.229998,7,24,2014,0,4,1,0,73.2,66.1,78.5,29.76,10,4.6,55,"Mostly Cloudy, Mostly Cloudy","East, NNE"
26908650026,7/24/2014,95.509999,7,24,2014,1,4,1,0,73,66.9,81,29.76,10,4.6,330,Mostly Cloudy,NNW
26908650026,7/24/2014,95.689999,7,24,2014,2,4,1,0,75,66.9,76,29.75,10,5.8,300,Overcast,WNW
26908650026,7/24/2014,95.23,7,24,2014,3,4,1,0,74.55,68,80,29.75,10,3.5,300,"Overcast, Overcast","West, NW"
26908650026,7/24/2014,95.63,7,24,2014,4,4,1,0,73.9,68,82,29.76,10,6.9,300,Overcast,WNW
26908650026,7/24/2014,96.179999,7,24,2014,5,4,1,0,73.9,66.9,79,29.78,10,12.7,320,Overcast,NW
26908650026,7/24/2014,252.589994,7,24,2014,6,4,1,0,73.9,66,76,29.78,10,10.4,320,Mostly Cloudy,NW
26908650026,7/24/2014,332.269994,7,24,2014,7,4,1,1,73.9,64.9,73,29.78,10,10.4,340,Mostly Cloudy,NNW
26908650026,7/24/2014,458.939997,7,24,2014,8,4,1,1,73.2,66.1,78.5,29.8,10,11.5,345,"Overcast, Overcast","North, NNW"
26908650026,7/24/2014,508.129993,7,24,2014,9,4,1,1,72.03333333,64.86666667,78,29.81333333,10,10.73333333,140,"Overcast, Overcast, Overcast","North, NE, NNE"
26908650026,7/24/2014,479.55999,7,24,2014,10,4,1,1,72,63,73,29.83,10,10.4,30,Overcast,NNE
26908650026,7/24/2014,486.66999,7,24,2014,11,4,1,1,72.93333333,63.06666667,71.33333333,29.83333333,10,10.73333333,53.33333333,"Overcast, Overcast, Overcast","NNE, ENE, ENE"
26908650026,7/24/2014,467.699991,7,24,2014,12,4,1,1,69.9,62.8,78,29.845,10,15,75,"Mostly Cloudy, Mostly Cloudy","ENE, East"
26908650026,7/24/2014,472.309983,7,24,2014,13,4,1,1,70,63,78,29.84,10,12.7,80,Mostly Cloudy,East
26908650026,7/24/2014,454.269988,7,24,2014,14,4,1,1,71.1,61,70,29.84,10,15,80,Mostly Cloudy,East
26908650026,7/24/2014,303.309995,7,24,2014,15,4,1,1,69.1,62.1,78,29.84,10,8.1,90,Mostly Cloudy,East
26908650026,7/24/2014,283.429995,7,24,2014,16,4,1,1,68,61,78,29.84,10,5.8,140,Mostly Cloudy,SE
26908650026,7/24/2014,235.599993,7,24,2014,17,4,1,1,69.1,61,75,29.84,10,6.9,90,Mostly Cloudy,East
26908650026,7/24/2014,259.689992,7,24,2014,18,4,1,1,66.9,62.1,84,29.84,10,6.9,120,Mostly Cloudy,ESE
26908650026,7/24/2014,220.019995,7,24,2014,19,4,1,0,64.9,62.1,90,29.86,10,3.5,90,Scattered Clouds,East
26908650026,7/24/2014,188.209996,7,24,2014,20,4,1,0,64.9,62.1,90,29.88,10,4.6,60,Scattered Clouds,ENE
26908650026,7/24/2014,114.279998,7,24,2014,21,4,1,0,64,61,90,29.89,10,0,0,Scattered Clouds,North
26908650026,7/24/2014,96.649998,7,24,2014,22,4,1,0,66.9,62.1,84,29.89,10,0,0,Scattered Clouds,North
26908650026,7/24/2014,93.34,7,24,2014,23,4,1,0,63,61,93,29.91,9,3.5,150,Scattered Clouds,SSE
26908650026,7/25/2014,94.26,7,25,2014,0,5,1,0,68,60.1,76,29.9,10,5.8,340,Scattered Clouds,NNW
26908650026,7/25/2014,93.22,7,25,2014,1,5,1,0,66.9,55,66,29.91,10,9.2,320,Clear,NW
26908650026,7/25/2014,92.09,7,25,2014,2,5,1,0,66,53.1,63,29.91,10,9.2,300,Partly Cloudy,WNW
26908650026,7/25/2014,91.78,7,25,2014,3,5,1,0,64,52,65,29.91,10,11.5,310,Partly Cloudy,NW
26908650026,7/25/2014,157.299998,7,25,2014,4,5,1,0,63,52,67,29.93,10,11.5,310,Scattered Clouds,NW
26908650026,7/25/2014,148.069995,7,25,2014,5,5,1,0,62.1,52,70,29.94,10,11.5,320,Scattered Clouds,NW
26908650026,7/25/2014,239.489997,7,25,2014,6,5,1,0,63,52,67,29.96,10,6.9,320,Scattered Clouds,NW
26908650026,7/25/2014,290.649996,7,25,2014,7,5,1,1,66.9,52,59,29.96,10,8.1,300,Scattered Clouds,WNW
26908650026,7/25/2014,300.759995,7,25,2014,8,5,1,1,71.1,52,51,29.97,10,5.8,330,Partly Cloudy,NNW
26908650026,7/25/2014,315.80999,7,25,2014,9,5,1,1,73.9,48.9,41,29.97,10,3.5,0,Partly Cloudy,Variable
26908650026,7/25/2014,331.709995,7,25,2014,10,5,1,1,73,53.1,49,29.98,10,6.9,130,Partly Cloudy,SE
26908650026,7/25/2014,340.119995,7,25,2014,11,5,1,1,73.9,52,46,29.97,10,6.9,140,Clear,SE
26908650026,7/25/2014,337.439992,7,25,2014,12,5,1,1,75.9,53.1,45,29.95,10,11.5,140,Partly Cloudy,SE
26908650026,7/25/2014,336.369992,7,25,2014,13,5,1,1,78.1,53.1,42,29.94,10,4.6,0,Partly Cloudy,Variable
26908650026,7/25/2014,332.46999,7,25,2014,14,5,1,1,80.1,52,38,29.93,10,4.6,0,Partly Cloudy,Variable
26908650026,7/25/2014,306.639994,7,25,2014,15,5,1,1,81,55,41,29.93,10,0,0,Scattered Clouds,North
26908650026,7/25/2014,295.369993,7,25,2014,16,5,1,1,81,55,41,29.92,10,9.2,280,Scattered Clouds,West
26908650026,7/25/2014,237.159993,7,25,2014,17,5,1,1,81,54,39,29.93,7,9.2,260,Mostly Cloudy,West
26908650026,7/25/2014,174.089994,7,25,2014,18,5,1,1,80.1,54,40,29.92,7,9.2,290,Mostly Cloudy,WNW
26908650026,7/25/2014,162.759996,7,25,2014,19,5,1,0,79,53.1,40,29.94,7,6.9,270,Partly Cloudy,West
26908650026,7/25/2014,155.079996,7,25,2014,20,5,1,0,75.9,57,52,29.95,8,8.1,220,Clear,SW
26908650026,7/25/2014,104.969999,7,25,2014,21,5,1,0,73.9,59,59,29.96,8,6.9,230,Clear,SW
26908650026,7/25/2014,94.34,7,25,2014,22,5,1,0,72,59,64,29.97,9,9.2,210,Clear,SSW
26908650026,7/25/2014,91.57,7,25,2014,23,5,1,0,71.1,59,66,29.98,10,9.2,240,Clear,WSW
26908650026,7/26/2014,91.62,7,26,2014,0,6,1,0,71.1,59,66,29.98,10,9.2,240,Clear,WSW
26908650026,7/26/2014,91.75,7,26,2014,1,6,1,0,69.1,59,70,29.97,10,9.2,240,Clear,WSW
26908650026,7/26/2014,93.709999,7,26,2014,2,6,1,0,66.9,59,76,29.97,10,5.8,230,Clear,SW
26908650026,7/26/2014,94.07,7,26,2014,3,6,1,0,64.9,57.9,78,29.97,10,4.6,190,Clear,South
26908650026,7/26/2014,94.55,7,26,2014,4,6,1,0,64.9,57.9,78,29.96,10,5.8,190,Clear,South
26908650026,7/26/2014,95.359998,7,26,2014,5,6,1,0,64,57.9,80,29.98,9,6.9,220,Clear,SW
26908650026,7/26/2014,94.93,7,26,2014,6,6,1,0,66,57.9,75,29.98,10,6.9,220,Clear,SW
26908650026,7/26/2014,219.549992,7,26,2014,7,6,1,1,68,59,73,29.98,10,8.1,230,Mostly Cloudy,SW
26908650026,7/26/2014,247.649995,7,26,2014,8,6,1,1,73.9,61,64,29.98,10,9.2,230,Mostly Cloudy,SW
26908650026,7/26/2014,289.829992,7,26,2014,9,6,1,1,75,61,62,29.96,10,10.4,210,Mostly Cloudy,SSW
26908650026,7/26/2014,318.879996,7,26,2014,10,6,1,1,75,61,62,29.96,10,16.1,210,Mostly Cloudy,SSW
26908650026,7/26/2014,311.219989,7,26,2014,11,6,1,1,82,57,42,29.94,10,16.1,210,Mostly Cloudy,SSW
26908650026,7/26/2014,308.759992,7,26,2014,12,6,1,1,82.9,55,38,29.92,10,13.8,210,Mostly Cloudy,SSW
26908650026,7/26/2014,316.579996,7,26,2014,13,6,1,1,82.9,55,38,29.9,10,12.7,240,Mostly Cloudy,WSW
26908650026,7/26/2014,194.979995,7,26,2014,14,6,1,1,82.9,53.1,36,29.89,10,13.8,240,Mostly Cloudy,WSW
26908650026,7/26/2014,187.819997,7,26,2014,15,6,1,1,82,53.1,37,29.88,10,12.7,230,Mostly Cloudy,SW
26908650026,7/26/2014,185.469994,7,26,2014,16,6,1,1,81,55.9,42,29.88,10,16.1,220,Mostly Cloudy,SW
26908650026,7/26/2014,168.099996,7,26,2014,17,6,1,1,79,57,47,29.87,10,21.9,220,Mostly Cloudy,SW
26908650026,7/26/2014,166.379997,7,26,2014,18,6,1,1,78.1,57.9,50,29.87,10,17.3,220,Scattered Clouds,SW
26908650026,7/26/2014,164.759997,7,26,2014,19,6,1,0,75.9,57,52,29.88,10,18.4,210,Partly Cloudy,SSW
26908650026,7/26/2014,163.909994,7,26,2014,20,6,1,0,73.9,57.9,57,29.9,10,11.5,210,Partly Cloudy,SSW
26908650026,7/26/2014,105.86,7,26,2014,21,6,1,0,72,61,68,29.91,10,11.5,210,Scattered Clouds,SSW
26908650026,7/26/2014,92.58,7,26,2014,22,6,1,0,71.1,62.1,73,29.9,10,12.7,220,Scattered Clouds,SW
26908650026,7/26/2014,93.56,7,26,2014,23,6,1,0,70,63,78,29.9,10,12.7,220,Partly Cloudy,SW
26908650026,7/27/2014,93.05,7,27,2014,0,0,0,0,70,63,78,29.89,10,12.7,220,Clear,SW
26908650026,7/27/2014,93.73,7,27,2014,1,0,0,0,68,63,84,29.88,10,10.4,220,Partly Cloudy,SW
26908650026,7/27/2014,93.71,7,27,2014,2,0,0,0,68,64,87,29.86,10,9.2,210,Partly Cloudy,SSW
26908650026,7/27/2014,93.73,7,27,2014,3,0,0,0,66.55,62.8,87.5,29.86,10,5.2,195,"Scattered Clouds, Scattered Clouds","South, SSW"
26908650026,7/27/2014,94.39,7,27,2014,4,0,0,0,66.55,64.2,92,29.86,10,5.75,195,"Overcast, Overcast","South, SSW"
26908650026,7/27/2014,93.989999,7,27,2014,5,0,0,0,66.9,64,90,29.84,10,5.8,160,Mostly Cloudy,SSE
26908650026,7/27/2014,94.62,7,27,2014,6,0,0,0,69.1,66,90,29.84,10,8.1,190,Mostly Cloudy,South
26908650026,7/27/2014,110.709999,7,27,2014,7,0,0,1,71.1,66,84,29.83,10,10.4,210,Overcast,SSW
26908650026,7/27/2014,125.059998,7,27,2014,8,0,0,1,73,66,79,29.83,10,12.7,220,Mostly Cloudy,SW
26908650026,7/27/2014,141.179997,7,27,2014,9,0,0,1,74.83333333,66.43333333,75,29.80666667,10,12.7,200,"Mostly Cloudy, Mostly Cloudy, Mostly Cloudy","SSW, South, SSW"
26908650026,7/27/2014,143.209998,7,27,2014,10,0,0,1,78.1,66,66,29.78,10,17.3,200,Mostly Cloudy,SSW
26908650026,7/27/2014,140.419994,7,27,2014,11,0,0,1,71.1,66,84,29.79,2,18.4,200,Heavy Rain,SSW
26908650026,7/27/2014,143.559999,7,27,2014,12,0,0,1,71.025,68.275,90.75,29.78,1.575,11.225,195,"Heavy Rain, Rain, Rain, Light Rain","SSW, SSW, SSW, South"
26908650026,7/27/2014,142.939996,7,27,2014,13,0,0,1,71.43333333,68,88.66666667,29.76333333,8.333333333,10.76666667,186.6666667,"Light Rain, Overcast, Overcast","South, South, South"
26908650026,7/27/2014,123.839995,7,27,2014,14,0,0,1,71.475,68,88.5,29.745,6.625,11.525,177.5,"Rain, Light Rain, Light Rain, Overcast","South, South, South, South"
26908650026,7/27/2014,125.479998,7,27,2014,15,0,0,1,71.35,69.45,93.5,29.72,6,9.2,180,"Light Rain, Light Rain","South, South"
26908650026,7/27/2014,128.759999,7,27,2014,16,0,0,1,73.36,69.84,88.4,29.706,9.6,11.52,188,"Light Rain, Overcast, Mostly Cloudy, Mostly Cloudy, Mostly Cloudy","South, South, South, South, SSW"
26908650026,7/27/2014,130.039998,7,27,2014,17,0,0,1,75,70,84,29.68,10,11.5,190,Mostly Cloudy,South
26908650026,7/27/2014,130.039998,7,27,2014,18,0,0,1,75.1,69.45,82.5,29.685,10,10.95,200,"Scattered Clouds, Mostly Cloudy","South, SSW"
26908650026,7/27/2014,129.249997,7,27,2014,19,0,0,0,73,68,84,29.68,10,8.1,200,Overcast,SSW
26908650026,7/27/2014,101.239998,7,27,2014,20,0,0,0,72,69.1,91,29.7,10,8.1,190,Overcast,South
26908650026,7/27/2014,93.57,7,27,2014,21,0,0,0,71.1,68,90,29.69,8,6.9,180,Mostly Cloudy,South
26908650026,7/27/2014,92.23,7,27,2014,22,0,0,0,71.1,68,90,29.69,8,6.9,190,Partly Cloudy,South
26908650026,7/27/2014,92.64,7,27,2014,23,0,0,0,70,68,93,29.68,7,0,0,Partly Cloudy,North
26908650026,7/28/2014,93.28,7,28,2014,0,1,1,0,69.1,68,96,29.68,6,4.6,190,Scattered Clouds,South
26908650026,7/28/2014,90.93,7,28,2014,1,1,1,0,68,66.9,96,29.66,7,4.6,200,Scattered Clouds,SSW
26908650026,7/28/2014,93.51,7,28,2014,2,1,1,0,68.96666667,66.8,92.66666667,29.65,5.333333333,4.233333333,183.3333333,"Mostly Cloudy, Overcast, Overcast","South, South, South"
26908650026,7/28/2014,93.99,7,28,2014,3,1,1,0,70,69.1,97,29.64,5,3.5,180,Overcast,South
26908650026,7/28/2014,93.68,7,28,2014,4,1,1,0,69.1,68,96,29.63,3,3.5,140,Overcast,SE
26908650026,7/28/2014,94.86,7,28,2014,5,1,1,0,69.56666667,68,94.66666667,29.62333333,3,4.6,146.6666667,"Overcast, Overcast, Overcast","SSE, SSE, SE"
26908650026,7/28/2014,241.809995,7,28,2014,6,1,1,0,69.1,66.9,93,29.61,5,3.5,80,Overcast,East
26908650026,7/28/2014,373.639991,7,28,2014,7,1,1,1,68,66.2,94,29.61,2.75,4.05,80,"Overcast, Overcast","ENE, East"
26908650026,7/28/2014,565.959991,7,28,2014,8,1,1,1,68.9,67.45,95,29.58,3,6.9,95,"Light Rain, Overcast","ESE, ENE"
26908650026,7/28/2014,556.769995,7,28,2014,9,1,1,1,66.025,65.75,99,29.555,3.375,7.5,32.5,"Rain, Heavy Thunderstorms and Rain, Light Thunderstorms and Rain, Overcast","ENE, ENE, Variable, North"
26908650026,7/28/2014,556.489991,7,28,2014,10,1,1,1,75.2,69.8,83.66666667,29.55333333,9.333333333,15.36666667,200,"Overcast, Overcast, Mostly Cloudy","SSW, SSW, SSW"
26908650026,7/28/2014,556.449988,7,28,2014,11,1,1,1,80.1,68,67,29.55,10,15,190,Scattered Clouds,South
26908650026,7/28/2014,494.959988,7,28,2014,12,1,1,1,81,68,65,29.52,10,15,190,Scattered Clouds,South
26908650026,7/28/2014,499.329986,7,28,2014,13,1,1,1,80.1,66.9,64,29.49,10,11.5,190,Mostly Cloudy,South
